document_id,url,file,titulo,rango,materia,no_norma,no_gaceta,fecha_publicacion,tipo_norma,candidate,total_matches,unique_terms,direct_es_matches,economic_instruments_matches,tier_1_matches,tier_2_matches,matched_terms,matched_categories,matched_subcategories,matched_tiers
1E0C956C9ED7B918062570A100580E75,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1E0C956C9ED7B918062570A100580E75&action=openDocument,data\legislation\html\1E0C956C9ED7B918062570A100580E75.html,"""Creación de Unidades de Gestión Ambiental""",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,68-2001,144,31/07/2001,Decreto,False,0,0,0,0,0,0,,,,
88007CDEC154BAAF062570A100580E97,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=88007CDEC154BAAF062570A100580E97&action=openDocument,data\legislation\html\88007CDEC154BAAF062570A100580E97.html,"De Reforma al Decreto N°. 91-2000, Denominado Reglamento para el Control de Sustancias que Agotan la Capa de Ozono",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,75-2001,155,17/08/2001,Decreto,False,0,0,0,0,0,0,,,,
6856F99B6AE5E1C2062570A100580EDE,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=6856F99B6AE5E1C2062570A100580EDE&action=openDocument,data\legislation\html\6856F99B6AE5E1C2062570A100580EDE.html,QUE DECLARA EL ESTADO DE DESASTRE AMBIENTAL EN EL DEPARTAMENTO DE NUEVA SEGOVIA,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,93-2001,187,03/10/2001,Decreto,False,0,0,0,0,0,0,,,,
A687D23D710D0221062570A100580ECF,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A687D23D710D0221062570A100580ECF&action=openDocument,data\legislation\html\A687D23D710D0221062570A100580ECF.html,Reglamento del Fondo Nacional del Ambiente,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,91-2001,195,15/10/2001,Decreto,False,0,0,0,0,0,0,,,,
39D4925A4E5F3E14062570A10058122E,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=39D4925A4E5F3E14062570A10058122E&action=openDocument,data\legislation\html\39D4925A4E5F3E14062570A10058122E.html,Ley de Tasas por Aprovechamiento y Servicios Forestales,Leyes,Medio Ambiente y Recursos Naturales,402,199,19/10/2001,Ley,False,0,0,0,0,0,0,,,,
EF150A15F2259465062570A100580F3D,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=EF150A15F2259465062570A100580F3D&action=openDocument,data\legislation\html\EF150A15F2259465062570A100580F3D.html,“ESTABLECE LOS LINEAMIENTOS DE POLÍTICAS PARA EL USO SOSTENIBLE DE LOS RECURSOS PESQUEROS Y ACUÍCOLAS”,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,100-2001,219,19/11/2001,Decreto,False,0,0,0,0,0,0,,,,
8EF13C9151671220062570A100581043,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=8EF13C9151671220062570A100581043&action=openDocument,data\legislation\html\8EF13C9151671220062570A100581043.html,Que Establece la Política Nacional de los Recursos Hídricos,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,107-2001,233,07/12/2001,Decreto,False,0,0,0,0,0,0,,,,
276ABF1F6374C9F2062570AE0052D6AA,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=276ABF1F6374C9F2062570AE0052D6AA&action=openDocument,data\legislation\html\276ABF1F6374C9F2062570AE0052D6AA.html,Ley que Declara y Define la Reserva de Bosawas,Leyes,Medio Ambiente y Recursos Naturales,407,244,24/12/2001,Ley,False,0,0,0,0,0,0,,,,
E5546F08066E839F062570A100581949,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=E5546F08066E839F062570A100581949&action=openDocument,data\legislation\html\E5546F08066E839F062570A100581949.html,"(Reforma al Artículo N°. 42 del Decreto. 33-95, (Disposiciones para el Control de la Contaminación Provenientes de las Descargas de Aguas Residuales Domésticas, Industriales y Agropecuarias)",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,7-2002,22,01/02/2002,Decreto,False,0,0,0,0,0,0,,,,
2CA825FB2C9A2B14062570A100581B9A,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2CA825FB2C9A2B14062570A100581B9A&action=openDocument,data\legislation\html\2CA825FB2C9A2B14062570A100581B9A.html,Decreto de Aprobación del Protocolo de Cartagena sobre Seguridad de la Biotecnología del Convenio de Diversidad Biológica y sus Anexos,Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. Nº. 3248,56,21/03/2002,Decreto,False,0,0,0,0,0,0,,,,
1A23A4298760F2D5062570A1005781DD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1A23A4298760F2D5062570A1005781DD&action=openDocument,data\legislation\html\1A23A4298760F2D5062570A1005781DD.html,De Creación de la Oficina Nacional de Desarrollo Limpio,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,21-2002,56,21/03/2002,Decreto,False,0,0,0,0,0,0,,,,
89436DD30CA2DCDF062570F9005B113B,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=89436DD30CA2DCDF062570F9005B113B&action=openDocument,data\legislation\html\89436DD30CA2DCDF062570F9005B113B.html,Para la Administración del Sistema de Permiso y Evaluación de Impacto Ambiental en las Regiones Autónomas de la Costa Atlántica,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,36-2002,67,12/04/2002,Decreto,False,0,0,0,0,0,0,,,,
735A4EF5D3322A2B062570A100581A03,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=735A4EF5D3322A2B062570A100581A03&action=openDocument,data\legislation\html\735A4EF5D3322A2B062570A100581A03.html,REGULACIÓN DEL RÉGIMEN DE RETENCIÓN EN LA FUENTE A LA EXPLOTACIÓN DE MADERAS,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,40-2002,76,25/04/2002,Decreto,False,0,0,0,0,0,0,,,,
2FAA8923402F7CE3062570A10058511D,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2FAA8923402F7CE3062570A10058511D&action=openDocument,data\legislation\html\2FAA8923402F7CE3062570A10058511D.html,RATIFICAR EL PROTOCOLO DE CARTAGENA SOBRE SEGURIDAD DE LA BIOTECNOLOGÍA DEL CONVENIO DE DIVERSIDAD BIOLÓGICA Y SUS ANEXOS,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,63-2002,121,28/06/2002,Decreto,False,0,0,0,0,0,0,,,,
0F8604F2F47B7547062570D600570B31,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0F8604F2F47B7547062570D600570B31&action=openDocument,data\legislation\html\0F8604F2F47B7547062570D600570B31.html,De Aprobación del Convenio de Cartagena para la Protección y Desarrollo del Medio Marino en la Región del Gran Caribe,Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 3320,206,30/10/2002,Decreto,False,0,0,0,0,0,0,,,,
2524543C719C53230625711B00508B5F,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2524543C719C53230625711B00508B5F&action=openDocument,data\legislation\html\2524543C719C53230625711B00508B5F.html,De adhesión al Convenio Internacional para la Reglamentación de la Caza de la Ballena,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,108-2002,240,18/12/2002,Decreto,False,0,0,0,0,0,0,,,,
5F7393256304016E0625721100506D1D,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=5F7393256304016E0625721100506D1D&action=openDocument,data\legislation\html\5F7393256304016E0625721100506D1D.html,"Se Reforma el Decreto N°. 6-96, Creación del Parque Histórico Nacional Loma de Tiscapa)",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,35-2003,74,22/04/2003,Decreto,False,0,0,0,0,0,0,,,,
6980982F53AFB26A062572130063E11F,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=6980982F53AFB26A062572130063E11F&action=openDocument,data\legislation\html\6980982F53AFB26A062572130063E11F.html,"De Reformas y Adición al Decreto No. 45-98, Disposiciones para la Fijación de Tarifas en el Sector de Agua Potable y Alcantarillado Sanitario",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,42-2003,95,23/05/2003,Decreto,False,0,0,0,0,0,0,,,,
70215197367E320B062572140055C22A,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=70215197367E320B062572140055C22A&action=openDocument,data\legislation\html\70215197367E320B062572140055C22A.html,De Aprobación de la Adhesión al Convenio Internacional para la Reglamentación de la Caza de la Ballena,Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 3569,98,28/05/2003,Decreto,False,0,0,0,0,0,0,,,,
4D92EC09C7838B2B0625722C005CEB50,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=4D92EC09C7838B2B0625722C005CEB50&action=openDocument,data\legislation\html\4D92EC09C7838B2B0625722C005CEB50.html,Ley de Suspensión de Concesiones de Uso de Aguas,Leyes,Medio Ambiente y Recursos Naturales,440,150,11/08/2003,Ley,False,0,0,0,0,0,0,,,,
376155B1768A24B70625723300578EDA,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=376155B1768A24B70625723300578EDA&action=openDocument,data\legislation\html\376155B1768A24B70625723300578EDA.html,"Ley de Conservación, Fomento y Desarrollo Sostenible del Sector Forestal",Leyes,Medio Ambiente y Recursos Naturales,462,168,04/09/2003,Ley,True,1,1,1,0,1,0,servicios ambientales,direct_es,ecosystem_services,1
13AD1187FD18B6FB0625723600641E71,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=13AD1187FD18B6FB0625723600641E71&action=openDocument,data\legislation\html\13AD1187FD18B6FB0625723600641E71.html,De Creación del Comité Directivo Nacional para la Modernización de la Unidad Coordinadora del programa Socio– Ambiental y de Desarrollo Forestal II (POSAF II),Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,65-2003,196,16/10/2003,Decreto,False,0,0,0,0,0,0,,,,
BA58507A747A5A94062572370068596F,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=BA58507A747A5A94062572370068596F&action=openDocument,data\legislation\html\BA58507A747A5A94062572370068596F.html,"Reglamento de la Ley No. 462, Ley de Conservación, Fomento y Desarrollo Sostenible del Sector Forestal",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,73-2003,208,03/11/2003,Decreto,True,3,2,2,1,2,1,pago por servicios ambientales; servicios ambientales,direct_es; economic_instruments,ecosystem_services; payments,1; 2
96F84DCD18EDD95A0625723B00615816,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=96F84DCD18EDD95A0625723B00615816&action=openDocument,data\legislation\html\96F84DCD18EDD95A0625723B00615816.html,De Establecimiento de las Disposiciones que Regulan las Descargas de Aguas Residuales Domésticas Provenientes de los Sistemas de Tratamiento en el Lago Xolotlán,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,77-2003,218,17/11/2003,Decreto,False,0,0,0,0,0,0,,,,
AF61E0059FF0F4910625724100585176,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=AF61E0059FF0F4910625724100585176&action=openDocument,data\legislation\html\AF61E0059FF0F4910625724100585176.html,De Establecimiento de la Política Nacional de Humedales,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,78-2003,220,19/11/2003,Decreto,True,5,4,4,1,4,1,bienes y servicios ambientales; funciones ecológicas; incentivos para la conservación; servicios ambientales,direct_es; economic_instruments,ecosystem_functions; ecosystem_services; incentives,1; 2
E5D448BE4048BC860625724100585169,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=E5D448BE4048BC860625724100585169&action=openDocument,data\legislation\html\E5D448BE4048BC860625724100585169.html,"Decreto de Reforma al Decreto N°. 51-98, De Creación de la Comisión Nacional de Agua Potable y Alcantarillado Sanitario",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,75-2003,220,19/11/2003,Decreto,False,0,0,0,0,0,0,,,,
29FCC67B3F5395C4062572570054DEF8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=29FCC67B3F5395C4062572570054DEF8&action=openDocument,data\legislation\html\29FCC67B3F5395C4062572570054DEF8.html,Ley de Reforma a la Ley de Creación de la Empresa Nicaragüense de Acueductos y Alcantarillados Sanitarios,Leyes,Medio Ambiente y Recursos Naturales,479,245,26/12/2003,Ley,False,0,0,0,0,0,0,,,,
1D40FF3920CE9162062570A100583701,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1D40FF3920CE9162062570A100583701&action=openDocument,data\legislation\html\1D40FF3920CE9162062570A100583701.html,"Ley de Reforma a la Ley N°. 462, Ley de Conservación, Fomento y Desarrollo Sostenible del Sector Forestal",Leyes,Medio Ambiente y Recursos Naturales,487,87,05/05/2004,Ley,False,0,0,0,0,0,0,,,,
40659C1E1692D859062570A1005836EE,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=40659C1E1692D859062570A1005836EE&action=openDocument,data\legislation\html\40659C1E1692D859062570A1005836EE.html,"Actualización de Categorías y Precisión de Limites del Área conocida como el Chocoyero – El Brujo, Ubicada en el Municipio de la Concepción, Departamento de Masaya.",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,037-2004,105,31/05/2004,Decreto,False,0,0,0,0,0,0,,,,
D9CA84D924499981062570A100583549,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=D9CA84D924499981062570A100583549&action=openDocument,data\legislation\html\D9CA84D924499981062570A100583549.html,APROBACIÓN DEL NUEVO CONVENIO CONSTITUTIVO DEL CENTRO DE COORDINACIÓN PARA LA PREVENCIÓN DE LOS DESASTRES NATURALES EN AMÉRICA CENTRAL (CEPREDENAC),Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 3924,134,09/07/2004,Decreto,False,0,0,0,0,0,0,,,,
37604CFB8CC3C0C2062570A100584387,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=37604CFB8CC3C0C2062570A100584387&action=openDocument,data\legislation\html\37604CFB8CC3C0C2062570A100584387.html,RATIFICAR EL NUEVO CONVENIO CONSULTIVO DEL CENTRO DE COORDINACIÒN PARA LA PREVENCIÒN DE LOS DESASTRES NATURALES EN AMÉRICA CENTRAL (CEPREDENAC),Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,088-2004,169,30/08/2004,Decreto,False,0,0,0,0,0,0,,,,
7F58EDF2A2215B82062570A100584A58,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=7F58EDF2A2215B82062570A100584A58&action=openDocument,data\legislation\html\7F58EDF2A2215B82062570A100584A58.html,Ratificación del Convenio para la Protección y el Desarrollo del Medio Marino en la Región del Gran Caribe y su Protocolo Anexo,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,6-2005,23,02/02/2005,Decreto,False,0,0,0,0,0,0,,,,
352C574FA5E83D24062570A4005AE5A4,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=352C574FA5E83D24062570A4005AE5A4&action=openDocument,data\legislation\html\352C574FA5E83D24062570A4005AE5A4.html,De Creación del Comité Nacional del Hombre y la Biósfera,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,8-2005,37,22/02/2005,Decreto,True,2,2,2,0,2,0,bienes y servicios ambientales; servicios ambientales,direct_es,ecosystem_services,1
D132318726051846062570AB0064017D,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=D132318726051846062570AB0064017D&action=openDocument,data\legislation\html\D132318726051846062570AB0064017D.html,Política Nacional sobre Gestión Integral de Residuos Sólidos,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,47-2005,163,23/08/2005,Decreto,False,0,0,0,0,0,0,,,,
C9DFF3CF611820C5062570F1005A72FE,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C9DFF3CF611820C5062570F1005A72FE&action=openDocument,data\legislation\html\C9DFF3CF611820C5062570F1005A72FE.html,De Política Nacional para la Gestión Integral de Sustancias y Residuos Peligrosos,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,91-2005,230,28/11/2005,Decreto,False,0,0,0,0,0,0,,,,
D7DCC04BC30C1808062570F8006F40E9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=D7DCC04BC30C1808062570F8006F40E9&action=openDocument,data\legislation\html\D7DCC04BC30C1808062570F8006F40E9.html,Se Reforma el Artículo 108 del Decreto No. 73-2003,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,95-2005,235,05/12/2005,Decreto,False,0,0,0,0,0,0,,,,
C4F956A3FB3DF5CB062571230058EBD6,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C4F956A3FB3DF5CB062571230058EBD6&action=openDocument,data\legislation\html\C4F956A3FB3DF5CB062571230058EBD6.html,Reforma al Artículo 107 del Decreto No. 73-2003,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,99-2005,249,26/12/2005,Decreto,False,0,0,0,0,0,0,,,,
34EE0AA530C95250062570F80071CAFE,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=34EE0AA530C95250062570F80071CAFE&action=openDocument,data\legislation\html\34EE0AA530C95250062570F80071CAFE.html,"Reglamento de Procedimientos para el Establecimiento, la Obtención y Aplicación de los Incentivos para el Desarrollo Forestal",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,104-2005,250,27/12/2005,Decreto,False,0,0,0,0,0,0,,,,
AE2DE1FC09F1A3EE062575610055962C,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=AE2DE1FC09F1A3EE062575610055962C&action=openDocument,data\legislation\html\AE2DE1FC09F1A3EE062575610055962C.html,Disposiciones que Regulan las Concesiones Forestales,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,106-2005,4,05/01/2006,Decreto,False,0,0,0,0,0,0,,,,
FD6C83606D97D13D0625755F007A5BBD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=FD6C83606D97D13D0625755F007A5BBD&action=openDocument,data\legislation\html\FD6C83606D97D13D0625755F007A5BBD.html,Política Nacional de Producción Más Limpia,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,22-2006,68,05/04/2006,Decreto,False,0,0,0,0,0,0,,,,
7AF3D5A2687B48940625755B0076A8DD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=7AF3D5A2687B48940625755B0076A8DD&action=openDocument,data\legislation\html\7AF3D5A2687B48940625755B0076A8DD.html,"Ley de Veda para el Corte, Aprovechamiento y Comercialización del Recurso Forestal",Leyes,Medio Ambiente y Recursos Naturales,585,120,21/06/2006,Ley,False,0,0,0,0,0,0,,,,
A51EEFC69FE9A6F9062575610074E57D,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A51EEFC69FE9A6F9062575610074E57D&action=openDocument,data\legislation\html\A51EEFC69FE9A6F9062575610074E57D.html,"DE APROBACIÓN DEL ACUERDO ENTRE LOS GOBIERNOS DE COSTA RICA, REPÚBLICA DOMINICANA, EL SALVADOR, GUATEMALA, HONDURAS, NICARAGUA Y ESTADOS UNIDOS DE AMÉRICA SOBRE COOPERACIÓN AMBIENTAL",Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 4841,205,23/10/2006,Decreto,False,0,0,0,0,0,0,,,,
DFFECADAAFB862BB06257561005487D9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=DFFECADAAFB862BB06257561005487D9&action=openDocument,data\legislation\html\DFFECADAAFB862BB06257561005487D9.html,"RATIFICACIÓN DEL ACUERDO ENTRE LOS GOBIERNOS DE COSTA RICA, REPÚBLICA DOMINICANA, EL SALVADOR, GUATEMALA, HONDURAS, NICARAGUA Y ESTADOS UNIDOS DE AMÉRICA SOBRE COOPERACIÓN AMBIENTAL",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,71-2006,226,21/11/2006,Decreto,False,0,0,0,0,0,0,,,,
C455D6FC8B19E4C20625755B0077E4C7,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C455D6FC8B19E4C20625755B0077E4C7&action=openDocument,data\legislation\html\C455D6FC8B19E4C20625755B0077E4C7.html,Ley que Declara Área Protegida en la Categoría de Monumento Nacional al “Cañón De Somoto”,Leyes,Medio Ambiente y Recursos Naturales,605,240,12/12/2006,Ley,False,0,0,0,0,0,0,,,,
F50AA5050021398506257561005459E4,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F50AA5050021398506257561005459E4&action=openDocument,data\legislation\html\F50AA5050021398506257561005459E4.html,Sistema de Evaluación Ambiental.,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,76-2006,248,22/12/2006,Decreto,False,0,0,0,0,0,0,,,,
33CA55EBEAEC13C6062572A0006C725A,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=33CA55EBEAEC13C6062572A0006C725A&action=openDocument,data\legislation\html\33CA55EBEAEC13C6062572A0006C725A.html,Reglamento de Áreas Protegidas de Nicaragua,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,01-2007,8,11/01/2007,Decreto,True,4,2,4,0,4,0,bienes y servicios ambientales; servicios ambientales,direct_es,ecosystem_services,1
B9EFB1B635EFF9F60625735A00555605,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=B9EFB1B635EFF9F60625735A00555605&action=openDocument,data\legislation\html\B9EFB1B635EFF9F60625735A00555605.html,DE APROBACIÓN DEL ACUERDO DE ASISTENCIA TÉCNICA SOBRE SEGURIDAD MARÍTIMA Y PROTECCIÓN DEL MEDIO ACUÁTICO ENTRE EL GOBIERNO DE LA REPÚBLICA DE NICARAGUA Y EL GOBIERNO DE LA REPÚBLICA DEL PERÚ,Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 4961,12,17/01/2007,Decreto,False,0,0,0,0,0,0,,,,
9E880233EB4F5AB40625728E006113C9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9E880233EB4F5AB40625728E006113C9&action=openDocument,data\legislation\html\9E880233EB4F5AB40625728E006113C9.html,De Aprobación de la Convención Sobre la Prohibición de Utilizar Técnicas de Modificación Ambiental con Fines Militares u Otros Fines Hostiles (ENMOD),Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 4969,13,18/01/2007,Decreto,False,0,0,0,0,0,0,,,,
28BCB890C35374DE062572A0006F5116,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=28BCB890C35374DE062572A0006F5116&action=openDocument,data\legislation\html\28BCB890C35374DE062572A0006F5116.html,"Establecimiento del Mecanismo para la Recepción, Consideración y Respuesta de las Comunicaciones del Público Relativas a la Implementación de las Obligaciones Ambientales Establecidas en el Capítulo Ambiental del CAFTA-DR",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,22-2007,43,01/03/2007,Decreto,False,0,0,0,0,0,0,,,,
3E59BCA1B424FF55062572C100592E22,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=3E59BCA1B424FF55062572C100592E22&action=openDocument,data\legislation\html\3E59BCA1B424FF55062572C100592E22.html,"Reforma al Decreto N° 01-2007, Reglamento de Áreas Protegidas de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,26-2007,63,29/03/2007,Decreto,False,0,0,0,0,0,0,,,,
49656CED3A0C3C5F062572F8005E8FE9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=49656CED3A0C3C5F062572F8005E8FE9&action=openDocument,data\legislation\html\49656CED3A0C3C5F062572F8005E8FE9.html,DE RATIFICACIÓN DE LA CONVENCIÓN SOBRE LA PROHIBICIÓN DE UTILIZAR TÉCNICAS DE MODIFICACIÓN AMBIENTAL CON FINES MILITARES U OTROS FINES HOSTILES (ENMOD),Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,43-2007,104,04/06/2007,Decreto,False,0,0,0,0,0,0,,,,
CE502F6902A7D33B062572FA0075E2D9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=CE502F6902A7D33B062572FA0075E2D9&action=openDocument,data\legislation\html\CE502F6902A7D33B062572FA0075E2D9.html,DE RATIFICACIÓN DEL ACUERDO DE ASISTENCIA TÉCNICA SOBRE SEGURIDAD MARÍTIMA Y PROTECCIÓN DEL MEDIO ACUÁTICO SUSCRITO ENTRE EL GOBIERNO DE LA REPÚBLICA DE NICARAGUA Y EL GOBIERNO DE LA REPÚBLICA DEL PERÚ,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,39-2007,106,06/06/2007,Decreto,False,0,0,0,0,0,0,,,,
C5DC821BBED99F30062573440066ED10,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C5DC821BBED99F30062573440066ED10&action=openDocument,data\legislation\html\C5DC821BBED99F30062573440066ED10.html,Ley que Crea la Comisión de Desarrollo Sostenible de la Cuenca Hídrica del Lago Cocibolca y del Río San Juan,Leyes,Medio Ambiente y Recursos Naturales,626,159,21/08/2007,Ley,True,1,1,1,0,1,0,servicios ambientales,direct_es,ecosystem_services,1
C0C1931F74480A55062573760075BD4B,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C0C1931F74480A55062573760075BD4B&action=openDocument,data\legislation\html\C0C1931F74480A55062573760075BD4B.html,Ley General de Aguas Nacionales,Leyes,Medio Ambiente y Recursos Naturales,620,169,04/09/2007,Ley,True,12,2,9,3,9,3,pago por servicios ambientales; servicios ambientales,direct_es; economic_instruments,ecosystem_services; payments,1; 2
85CC52C7E363C75B0625737E0078A424,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=85CC52C7E363C75B0625737E0078A424&action=openDocument,data\legislation\html\85CC52C7E363C75B0625737E0078A424.html,Aprovechamiento Especial del Recurso Forestal Derribado por el Huracan Félix,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,92-2007,181,21/09/2007,Decreto,False,0,0,0,0,0,0,,,,
